,0,1,2,3,4,5,6,7,8,9,response
0,-3.7888861316227063,0.2858050933643587,-0.1962036570978616,-0.21345550170055255,-0.17483101727750633,1.1285723958411957,-0.8886856265106579,0.05069891391763877,1.0705682653274007,0.3939459539140723,True
1,-0.6024166703087299,0.8840988977015113,0.37924473420437627,-0.32095622653421996,0.7764346815875867,1.1479859152140917,1.5592819539616036,-0.11005475541741115,-0.2620224598848024,0.9588199450921194,False
2,1.1268438548526818,0.575444108059599,1.0068622463836039,-0.7705464441173784,-0.5621758188898354,-0.5413857269321554,0.006254661611623276,0.998706790980048,-0.9103327785098412,-0.9891982314851226,False
3,-0.08167056491483839,-0.4040340802564159,0.1446412321774592,0.00015972928656719768,-0.805744858150698,0.44846487144316477,1.2966326644777038,-1.971844631722495,-0.4139103974080833,0.6603640435297351,False
4,0.42098265904991916,0.649582868765534,-1.5320873586163974,-1.8840341045511448,-0.6097134991996509,0.18185688690599663,-0.04587260126230078,-0.19791093083516212,0.6911884932716296,-0.16737662345220902,False
5,-1.2936561933379798,0.5951876798656361,1.219173380783815,1.2898741556542095,0.7304889845857305,0.7358621759494998,1.393186437831329,0.2968486588509523,-0.8965178565738814,-0.49152607231148776,False
6,-0.2062600299082652,-1.3567660103332724,2.5823838371220265,1.6871878734388601,0.8379485460493002,1.8302131969608577,0.5090642475596365,0.6647354592682936,1.0724490138666871,1.3072661052764547,True
7,-0.15986855925569765,-1.0747736548334403,0.15523309950933345,-0.8533557844909427,-0.10833406477813949,-0.4386139852352858,1.8048160325265756,1.6235243123465828,0.5662978334187114,-0.7508234098962879,False
8,0.044585720911395454,1.0480463417263954,0.651206523373129,0.05669087747220339,0.09862451296499636,-0.48481843209489794,0.9395299407065641,-0.2880086127059298,0.11366454643673041,0.049750134159782244,False
9,-0.02629865719920157,1.5856326013428417,-0.258426532117182,0.8763415892485558,-0.4493764698585573,0.2519751685305457,0.6529444629277585,0.9078710724603192,-0.3485206895168519,0.2630308939454281,False
10,1.4967415526360937,1.69880048461402,0.4535393651852882,-0.2631206311250933,2.633524306343664,-1.43563793835718,0.6240847414296962,0.7583569528064815,-0.1310140821986204,-0.5959275973771239,True
11,0.4121842186293616,-0.207828749030962,2.004841567515554,0.02346597269378666,0.8110857150569213,-0.36306998580844774,-2.0146801904800453,0.6096657303060468,0.8689118654195063,0.4295007216566143,True
12,-0.6106300998117813,-1.6899376409239342,-0.109459956410875,0.3968750613570749,0.686703764855336,0.26401437834883706,0.39325071741217166,1.9385851304999424,0.7713562296214838,0.6767596168350787,False
